content,label
i must add farm trip to my calendar for friday,65
what kind of pets live with you,84
does macaroni grill have a wait how long,74
can you tell me dollars to franks,53
how much gas is left in my car,69
halt,91
pair my phone please,93
how old are you siri,51
look up the rate of exchange between pesos and usd,53
"how long have you been around, ai",51
what is the amount of my state taxes,88
is it possible to speed up of your replies,95
tell me my minimum citicard payment,98
are you able to tack my package,97
could you tell me how many pto days do i have left,54
can you speak more slowly,95
how goes it,79
add this song to my game night playlist,73
what is this place,75
assist me with finding an uber to big ben,81
where's my w-2,85
what are you feeling today,79
text laura i'll be late for dinner,80
has my delivery order arrived yet,97
please tell me the minimum amount i can pay on my wells fargo credit card,98
what's the news with my delta flight,90
leave the date of june 4 open on my calendar,65
what are the best restaurants open tonight,78
change the speaker volume to a louder one,50
i'd like to speak in portuguese,72
i need to know how busy denny's is at 6 am,74
on what day and date of what year were you born,51
god's plan will be my new song added to new playlist,73
provide me assistance on where to go to get my w2 for tax reasons,85
i have what to do on wednesday,96
play the next song on this list,82
is my w2 available at the post office,85
can you read my shopping list to me,67
send a text that says hi to abby,80
i may have had fraud committed on my account,60
change the pin on my chase account to be 1234,86
"what sort of person are you, a cat or dog person",84
what are all your pets,84
i'm going to the movies book an uber for 6 people,81
what is the boarding time for my upcoming flight,90
put a hold on my chase account right away please,55
what is the arrival time for my flight,90
"where can i get the form i need to do my taxes, please",85
please allow my account to freeze,55
tell me my credit card apr,77
i have to send a text,80
when will i get my order,97
do i need an international visa to go to hong kong,76
anything on the schedule for october 14th,96
i want to change my pin number for my checking account,86
what is my apr,77
what's the typical wait time for mr joes pizza,74
how long ago were you born,51
i need you to switch to whisper mode,66
can you tell me how old you are,51
when will my order arrive,97
configure this to factory settings,57
how do i get help with a vacation itinerary,87
how do i get to the supermarket on foot,83
tell me how to change the oil in 2014 odyssey,61
scrap,91
i want a new pin on my card of private client account,86
"the 21st, what is on my calendar",96
go passed the song now,82
look up uber to downtown,81
are there any steps i need to take to use my credit card points,52
speak spanish please,72
which kinds of pets do you have,84
tell me the exchange rate between dollars and pesos,53
can you tell me what timezone chicago is in,59
i want to find out how do i schedule a meeting,70
i ordered new light bulbs online when will they get here,97
what is 22+ 6,68
what is the minimum i can pay on my insurance bill,98
how often should i change the oil,63
would you please make a reservation for 2 at olive garden for 5 pm today,92
help me get an uber to ann arbor,81
what's the best place for some thai in new york city,78
i'd like a block on my charles schwab account immediately,55
what is the apr on my chase freedom card,77
i have to report fraudulent activity the bank of america card,60
give me something interesting about stars,71
get an uber to pick me up at work and take me home,81
set up whisper mode,66
please remove your connection to my phone,93
turn up your speaker volume,50
can i put in a pto request for september 1st to september 8th,87
does my shopping list have pop tarts,67
send a text to ashley and ask her what she wants to do for supper,80
please provide the square root of 36,68
i need to know the pin number to my card,86
do i need an international visa to go to malaysia,76
ai how are you doing today,79
what is the weather report for seattle,99
remind me to take out the trash,62
i need to know the status of my alaska air flight,90
do i have any remaining pto days,54
do i have 30th birthday party on my calendar,96
please make a reservation at ruth's steaks for a party of five at 7:00 pm under jack arnold,92
i'm afraid this charge on my account is fraud,60
set a reminder to pick up the kids,62
where am i at currently,75
the staff meeting on march 1 at 10:00 am needs to be added to my calendar,65
do i have calendar events on march 19th,96
whisper from here on out please,66
i want a block placed on my college fund account immediately,55
"how old are you, ai",51
what is 1/2 times 5/8,68
"could you check to see if my order has been delivered, please",97
let's add wonder by hillsong united to my playlist,73
how is the weather,99
who crafted you,58
can you please set up a meeting for 3:00 on wednesday,70
i need you to order all the things on my shopping list,94
hello there,79
at what point will i need another oil change,63
have i got enough credit card points to get a new tablet device,52
what is the next thing i should do if i lost my luggage,89
put this in my workout playlist,73
if i want to travel to mexico do i need to get a visa,76
are there any open meeting rooms between noon and 1,70
can you tell me the apr on my visa card,77
does my calendar include an event called shana's baby shower,96
what company's software engineers gave you life,58
can you cancel that request,91
find me a good spot for southern comfort food in los angeles,78
can you get me a table for two for 8:00 pm at parc,92
what is the process to schedule a meeting,70
what's the table wait at applebees,74
is my meeting with frank on my calendar,96
what are the rules for carry on luggage for delta,56
what are the nearest streets to the statue of liberty in new york,83
how can i tell what my current location is,75
can you please convert $30 usd to canadian dollars,53
pause my account,55
do i need a visa to scotland,76
i don't remember buying this,60
what number of vacation days remain for me,54
how long can you go between oil changes,63
i think someone stole my card and used it,60
please play the next song on this playlist,82
should i a gas refill for my car at the next gas station,69
start speaking in a male british voice,64
what is the name of the person who made the ai,58
do i need a us visa for cuba,76
tell me how to get to target by bus,83
what is six divided by 16,68
do you know the timezone for dublin,59
where do i pick up a w2 form,85
what is the weather,99
what is the minimum amount i can pay on my gas bill,98
i'd like to have everything on my shopping list,94
please share my federal taxes total with me,88
"can you tell me my shopping list items, please",67
where can i go to eat,78
tell me the lowest amount i can pay for my cable bill,98
can you please talk slower,95
can i make a reservation for 2 at state bird for 8:30,92
help me out with changing this pin number,86
is a walmart gift card one of the things i can use my credit card points on,52
can you tell me the low tonight,99
what is the time zone of france,59
book a reservation for 5 at lawry's under the name chris,92
how much will i pay the government back in taxes,88
can you order an iphone7 for me with two-day free delivery,94
can you add this song to my country music playlist,73
place an order for bread,94
is my order at the delivery address,97
how much vacation time have i accrued,54
correct my account pin to 1234 on my checking account,86
hello siri,79
"good morning, ai",79
show me tracking on my order,97
how many mexican pesos is a us dollar worth,53
do i need a tourist visa for europe,76
"can you cancel that, please",91
are there any events on my calendar for january 1st,96
i need to change my oil and have no idea how to do it,61
"how old are you, again",51
change the pin on my wells fargo account to be 1234,86
can you give me a status update on my online order from amazon,97
reserve a table at tropicana for 5 people under the name martins for 8pm,92
reserve a table for 2 at olive garden under the name jim at 6:00pm,92
it appears that my luggage has been lost,89
can you share something interesting about world war one,71
please tell me what i pay in taxes,88
check maps for my location,75
i want to start talking to you in swedish,72
what does the weather look like,99
can you tell me who made the ai,58
i need a delivery tracked,97
include rap god on the motivational playlist,73
can you tell me the best place for cajun shrimp in tampa,78
i need to know how many pto days are left,54
my visa card  what's the apr on that,77
what timezone is vegas in,59
place an order for my entire shopping list,94
please add lunch and catch up with lisa on friday to my calendar,65
you need to change your accent to the male british one,64
let me know the minimum i can pay on my cable bill,98
block my american saving bank for now,55
actually forget that i don't need it,91
"can you put a stop on my bank account, please",55
"hello, are you doing alright",79
revert to the original configuration,57
please remove current settings and go back to factory settings now,57
add dentist appointment to my calendar for march 1,65
please locate me on the map and show me,75
can you speak faster please,95
can i speak spanish to you hombre,72
what timezone is sweden in,59
take me to the closest walmart,83
terminate current process,91
who can i call about my luggage,89
whisper from now on,66
where do i recieve a w2,85
disconnect from my phone please,93
create a reminder to change my oil,62
"what is the sum of 3, 7, 9, and 24",68
it is good to see you,79
do i have toothpaste on my shopping list,67
what is tuesday like on my calendar,96
i would like to replace the pin number for my retirement account,86
can you tell me fun facts about lighthouses,71
how do i get the form to file my taxes from my employer,85
can you set up a pto request for me for march 20th to april 12th,87
can i redeem my credit card points to cash,52
help me set a reminder to work out,62
"what's the apr on my amex card, please",77
how long is the wait at chipotle right now,74
how do i get to the train on foot,83
change back to your factory settins,57
please text nancy and give them the message that i am on vacation,80
"i think we should reserve dad's regular table friday for 6 people, use his name, make that close to 4:00 pm at the club",92
was my order brought here,97
prioritize to the settings you started with,57
at what time should i be boarding my flight,90
i have activity on my bank of america card i don't recognize,60
revert to factory settings,57
how many years have you been operating,51
let me know my tax rate,88
what are the steps to get my rewards for my visa card,52
can you name the type of pets you have,84
how do i change your options so that you speak more slowly,95
i really cannot remember what my pin is for my bank of america checking account,86
i need you to reserve a table for 4 at red robin under the name kevin at 7,92
will you tell me how the ai is doing,79
does ihop have a lot of business around 7 am,74
i must understand the nearest gas station to glendale,83
can i put in a pto request for august 1st to august 10th,87
do i have anything on my calendar for march 2nd,96
"where am i right now, location wise",75
how've you been,79
tell me an axolotl fact,71
track my package please,97
this charge is bs,60
do i need a travel visa to visit china,76
change audio to whisper mode,66
quickly disconnect the phone,93
are cool people at the bar at 9:00 pm,74
convert my credit card points to cash,52
how many bags can i carry-on for flights on singapore airlines,56
i wanna know when my flight scheduled to board,90
schedule a meeting with carrie and lisa,70
tell me the status of flight dl123,90
look for me a table at carl's cabin for twelve at eight,92
so what pets do you have,84
what does it look like my state taxes will add up to,88
can you direct me where to find where i am,75
is cheesecake factory busy right now,74
is flight dl123 on time,90
please raise the volume to 4,50
do i need a visa for south korea,76
what is the minimum i can pay on my heating bill,98
how many square feet is a 13 by 74 room,68
what was the temperature yesterday,99
i think my luggage has been lost,89
where is the nearest denny's to gillette stadium,83
italy's timezone is what,59
set a reminder for later,62
what timezone is sacromento in,59
tell me minimum to pay on landscape bill,98
what s the uv index tomorrow,99
"what the heck, where's my luggage!",89
i can't find my w-2,85
i need to change language to spanish,72
have any cool facts on reptiles,71
can you talk faster,95
what's the least i can pay towards this bill,98
how are you this fine day,79
do i need a visa to go to cancun,76
you need to shut it,91
what's 100 dollars in euros,53
i need a reminder for my pin number,86
i need to catch an uber to cal expo,81
can you trll me where to get my w2,85
"increase the volume level to 4, please",50
what's my irs bill going to look like,88
am i able to redeem my credit card points for an amazon gift card,52
what timezone is los angeles in,59
i want to restore your factory settings,57
have i scheduled anything on march 2nd on my calendar,96
tell me something fun about gravity,71
message mom where are you,80
delete lunch with steve on friday please,65
can you set a reminder for me,62
say trivia about lebron james,71
"your voice speed is too slow, please increase it",95
can i redeem my points for flights,52
female voice please,64
give me the apr for my mastercard,77
it looks as though my luggage has been lost,89
you can unsync from my phone now,93
please make my account a frozen one,55
"next song on the list, please",82
can you tell me how you're doing today,79
tell me what to do to change the oil in a subaru,61
show me where i am,75
i want to change the oil in my car but i do not know how to do it can you help,61
what time is boarding scheduled,90
what is the way to change motor oil,61
teach me how to change my oil,61
send a text message,80
revert back to factory settings,57
are there any good restaurants in nyc that serve barbecue,78
check on the status of my order,97
what oil do i need and how is it changed,61
could you tell me how old you are,51
if i want to use my credit card points what do i do,52
i must know my visa card's apr,77
which timezone is france in,59
when do you think i should change my oil,63
remind me to take out the garbage in the morning,62
how is a meeting scheduled,70
raise the volume to 4 please,50
block my monkey market right now,55
i do not want my phone synced anymore,93
i'm thinking someone may have used my card in a fraudulent way,60
speak german,72
set a new reminder for tomorrow at 4am,62
where are the best places to eat,78
switch language for me,72
find me an asian restaurant,78
go back to your manufacturers' settings,57
can you add passionfruit by yaeji to my playlist,73
i seem to have lost my luggage! what are my options now,89
i need you to text someone for me,80
not so loud,50
does my calendar show anything for thursday the 14th,96
i believe that my luggage was lost,89
is new york in mountain timezone,59
it seems someone conducted a fraudulent transaction on my account,60
how many days of vacation time do i have saved,54
i would like you to stop what you were doing,91
can you please check on the status of my online order,97
"where is the nearest gas station to 20th and market streets, in philadelphia, pa",83
would i need a visa if i want to travel to mexico,76
would you reset your factory settings,57
set up a reminder to mail a check tommorow,62
give me the timezone where vancouver is,59
"i would like you to change the settings back to factory default now, please",57
volume 4 set,50
i need to know how much gas is left,69
what's on my shopping list,67
change your spoken language to english,72
who is your maker,58
please increase the speed of your talking,95
please talk a bit faster,95
when should my oil get changed,63
find me starbucks,83
please reserve a table for 2 at lucky's under the name melissa at 7 pm,92
make a reminder to do my taxes,62
are there rooms available between 5 and 530,70
how many dollars can i get for 20 yen,53
text dan and tell him to go home,80
find me a new place for dinner,78
"my luggage is nowhere in sight, it might be lost",89
i'd like to redeem my credit card points,52
switch over to whisper mode,66
do you have cats or dogs or something else as a pet,84
what is 2 + 2,68
please look into the current wait times at chili's right now,74
give me the status of flight dl123,90
what are the carry on limits for delta flights,56
i want to see the golden gate bridge and i'm walking on 5th street right now,83
do i have anything on my schedule for april 15,96
"i think there has been a fraud on my black visa card, can i report it",60
how do i get rewards from my visa card,52
"could you connect to my phone, please",93
do you mind if i ask how old you are,51
how many miles can i go with my current fuel level,69
what's the status of my virgin airlines flight,90
play the next tune,82
you're speaking too fast and i need to change that,95
how many days can i take for vacation,54
my luggage has disappeared,89
how many dollars can i exchange for 200 pounds,53
whisper mode must be left,66
what is the sum of 3 plus 5,68
raise the volume,50
i'd like to use you using russian,72
bonjour,79
"hey computer, make a reservation for 2 for my parents at red lobster on wednseday next, 2:00pm if possible",92
speak arabic,72
latitude and longitude please,75
please go ahead and increase your speaker volume,50
give me step by step instructions for changing my oil,61
take me out of whisper mode,66
call my credit card company and ask can i use my points,52
i want 1234 to be the new pin number for my joint account,86
what is the minimum i need to pay for my cell phone bill,98
do i need to apply for a travel visa if i am going to bermuda,76
how is a vacation request made,87
"i dont want to hear this song, just play the next one",82
remind me to exercise,62
erase any event on my calendar that's set for wednesday of next week,65
is there an uber going to downtown,81
let me know how you are doing,79
what is the apr on my american express,77
can you check if my order has been delivered,97
change accent to male british,64
what are my state taxes looking like,88
how will i find my current location,75
current location please,75
i need you to increase the speaker volume,50
clear my entire schedule for april 1,65
what timezone is reno in,59
how do i set up a meeting,70
my luggage is missing i was on american airlines flight ab123 out of dallas,89
i need a pto request for the dates jan 15th to jan 20th,87
how long is the wait at buffalo wild wings,74
i want to figure out how to do an oil change on my car,61
show me how do i schedule a meeting,70
what is the status of the order i placed with you yesterday,97
please jump to the song that follows this one,82
i've saved what number of days of vacation,54
can you help me begin the process of redeeming credit card points,52
uber ride available from here to downtown,81
can you give me instructions on how to change the oil for my car,61
can you subract 36 from 5,68
play next song using this playlist,82
"if i go to tgifridays at eight, will they be crowded",74
what is the process to set up a meeting,70
how can i set up a meeting,70
meeting rooms open between one and three pm,70
can you speak to me in chinese,72
do a hard reset,57
when did you originate,51
how can i claim my rewards for my visa card,52
how are things with you,79
what company wrote your code,58
who formulated you,58
i would love it if you could put a stop on my bank account,55
what's today's high and low,99
can i take pto from the end of the month to the 5th of the next month,87
i'm making a purchase and need the help of ai,94
what's the timezone for britain,59
please track my order,97
aloha,79
forget what i told you to do,91
does travelling to that place require a visa,76
can i put in a pto request for december 25th to january 1st,87
go to factory settings,57
put a hold on my bank account,55
i need interesting baseball trivia from the nineteen eighties,71
i need an uber for 5 to go to the concerthall,81
is there any good place for vietnamese food on the east side of the island,78
please remind me of something,62
find the square root of 1243435,68
quit,91
i'd like you to disconnect from my phone,93
i need an uber to the movies,81
is there any good place for mexican food in hawaii,78
what is 1000 plus 745,68
what is 3/4 of 18,68
i intend to learn how to change oil in my car,61
i no longer need to go to the zoo on the 8th of this month,65
can you please help me find my lost luggage,89
which pets do you own now,84
remove celebrate anniversary from my calendar,65
tell me how the weather is,99
can you tell me who made ai,58
can you switch to the male voice,64
"sorry, can you speak a little quicker, please",95
can you tell the temperature it will tomorrow,99
i need to know the dollar to peso conversion,53
let me talk to you in greek,72
should i get more gas,69
what is the schedule for my next oil change,63
please change the pin on my bank of america account to be 1234,86
how can i get get a copy of my w2 for tax purposes,85
i no longer want this phone to sync,93
please change your language setting to spanish,72
i require my w2 for taxes and need to locate it,85
please start whisper mode,66
speak faster,95
i want you to change your accent to the male british one,64
my current location is what,75
i need your language setting to be russian now,72
give me a cool fact about lsd,71
tell me what is on my calendar for march 2,96
set up a meeting with frank at 2pm,70
what is 90908 divided by 30890,68
how small of a payment can i make for my chase card bill,98
how do i request a vacation,87
unsync yourself from my device,93
how much do i pay the irs,88
what is the timezone for quito,59
"hello, anyone there",79
can you remind me to finish a task,62
i can't understand you because of how rapidly you're speaking,95
please make the pin on my zion bank account to 3232,86
when do i need to change my oil,63
can you order underpants for me,94
send my brother mike a text that says i'm home,80
whats my delta flight's status,90
please identify the name of the creator of this ai,58
go to whisper mode,66
what's the weather looking like,99
please respond to me in spanish,72
tell me about the pets you have,84
block my bank of america immdediately,55
my luggage was lost so what do i do,89
let's go ahead and switch your language,72
how many pesos can i get for one dollar,53
what timezone is russia in,59
change your language prefrences japanese,72
adding gods plan to new playlist,73
what are some good mexican restaurants in indianapolis,78
i need to know what's on my shopping list,67
what's in the books for april 30th,96
text my boss for me and tell them i will be a little bit late,80
bring the sound up,50
can i put in a pto request for january 4th to january 9th,87
"can i still make changes to my order, or has it already been shipped",97
"add the thong song by cisqo to my playlist, please",73
remind me later,62
"hello, how are you",79
can i use my credit card points for gas,52
tell me what my calendar looks like for april 13,96
use the whisper voice,66
i would like to know my current location,75
tell me the the carry-on restrictions for american airlines,56
what timezone is japan in,59
i need you to change your accent to the male british one,64
i got to change my pin number for my account,86
what are some good vegan restaurants in broadripple,78
i need to request pto for march 2 and 3,87
how many birthdays have you had,51
where is my gas level right now,69
is waffles on my list for shopping,67
"where is the closest chevron gas station in columbus, ohio",83
can i make it to work with my current fuel level,69
i am going to need a block put on my chase account right away,55
turn your vocals down,50
call an uber and have it pick me up at my present location,81
can you please update the status of flight dl123,90
can you tell me the age of the ai,51
i'm having trouble locating my w-2,85
how many days are left for me for vacation if i may ask,54
at the point when should i get my oil changed straightaway,63
i would like to know my water bill minimum payment,98
you must skip this song and play the next one,82
what's the temperature outside,99
please connect yourself to my main phone,93
i just traveled on american airlines flight ab123 out of dallas i can't find my luggage,89
are you well,79
add to my friday calendar a doctor's appointment,65
how long is the restaurant line before we go,74
how many dollars can i exchange for 5000 rubles,53
command cancel,91
can i reach seattle with this amount of fuel,69
can you tell me what 30% off 279 is,68
do i have enough vacation to take a european trip,54
what is the minimum i can pay on my gas bill,98
my amex rewards; how do i get them,52
i want to report fraudulent activity on my mastercard,60
who is this ai's creater,58
what kind of oil should i use for my current car,61
i think someone made an illegal charge to my card,60
cancel action,91
i need an uber to come to my work at 5pm for three people going to the cineplex downtown,81
list me some good vietnamese restaurants in new york city,78
please give me the pin number for my checking account,86
put a stop on my deposit account,55
what do i need to do to change my abc bank account pin number,86
please give me my gps coordinates,75
schedule an uber to the bean,81
what are the pet types you own,84
please book me an uber ride to the stadium,81
what do i need to go shopping for,67
i need to freeze my bank account,55
what steps should i take if i want to request vacation,87
how can i cash in the rewards i have earned on my amex,52
how long before i need an oil change,63
use the female voice,64
are you feeling okay,79
where do i get the tax form that shows my wages,85
i would like you to secure a 4:30 pm reservation for five people at morton's steakhouse,92
can you suggest a french restaurant,78
what is the name of the person who made you,58
i want you to play the next song,82
i need to make a reminder,62
get an uber to take me to my brother's house in mineola,81
you have to reserve a table for 4 at red robin under the name kevin at 7,92
i need to know the status of my american airlines flight,90
for how long have you existed,51
are there any events on my calendar for march 2nd,96
who do i contact for a w2 form,85
do i have anything scheduled for thursday the 14th,96
will cracker barrel be crowded around five this evening,74
tell me my gas tank levels,69
what are the best sushi restaurants in reno,78
check me out on the map,75
what is 300 divided by 42,68
please get connected to my phone,93
is my order on its way or what's going on,97
check to see the status of my recent online order,97
suggest some restaurants,78
what is the area of a 20 x 20 room,68
i need to disconnect from my phone,93
can you calculate my tax,88
tell me my current gps coordinates,75
make me a reminder that tommorow is trash day,62
do i have enough fuel to travel to san diego from here,69
can you get me an uber to disney world,81
should i get a visa for crete,76
can i get vacation day totals i have left,54
i really would like to add hey jude by the beatles to my playlist,73
i want to hear about your pets,84
i must disconnect from my phone,93
i want a text sent to bob saying i will be late,80
"if i go to brazil, do i need to get an international visa",76
i need to know the carry-on rules for southwest,56
how long will it take to be seated at the flying w,74
do i have enough gas left to make it to tampa,69
my checking account needs a new pin number,86
"i would like an uber going to the train station, please",81
what is on march 2 calendar,96
what is my card's apr rate,77
please pair with my phone,93
give me my location on the map,75
give me instructions on how to change the oil in my car,61
i need to know if i can put a pto request in for march 10 to march 12,87
how many dollars can i exchange for 10000 yen,53
i need to go to phoenix sky harbor airport using uber,81
i think we should whisper,66
what are some good places to go out for dinner in my area tonight,78
could you connect to my phone,93
what is the time zone of china,59
i would like information on france's timezone,59
how many carry ons can i take on a flight with virgin airlines to vancouver bc,56
turn down your speaker,50
can a bus get me to the statue of liberty,83
what am i paying in taxes,88
does my checking account have a pin number,86
can you find the exact address for where i am currently,75
by which company are you designed by,58
pair with my phone please,93
how many vacation days do i still have,54
i'd like you to purchase me canned soup,94
how do i change my oil and choose the right oil,61
which bus should i take to get to the statue of liberty,83
howcan i locate my luggage,89
i'd like it to be louder,50
share with me a fun fact about outer space,71
could you direct me to any good places in kentucky that serve sushi,78
how can you schedule a meeting for me,70
walk me through the steps involved in changing my oil,61
i need an uber to the sears tower,81
"hey, how's it going",79
tell me to take out the trash in an hour,62
i see a suspicious transaction in my account history,60
clear my calendar for november 11th,65
what is the credit card apr at the moment,77
what percentage of my income is taken out for taxes,88
"i have credit card points, how do i redeem them",52
where do i go to get a form for w2s,85
there's a false charge on my account from mcdonald's,60
in how many miles do i need to schedule my oil change,63
i want you to go back to factory settings,57
how many miles can i drive before i need to change my oil,63
"if i redeem my credit card points, can i get a kroeger gift card",52
i need to know britain's timezone,59
could you use the female voice,64
"can you remove that event from my calendar, please",65
set a reminder to bring a book to work tomorrow,62
will you add what i'm listening to to my love playlist,73
how long is the wait at assagios today,74
i need an uber for 5 people to go to the statue of liberty,81
does your family have any pets,84
how high is the apr on my credit card,77
i need an uber for 5 people to go to wendys,81
what is my apr for my credit card,77
"in canadian dollars, what is $30",53
i want to put you back to original settings,57
is my order already here,97
how can i locate where i am,75
what will my state taxes cost,88
could you find my location on the map,75
i just put steaks on the grill remind me to check them at the right time,62
list out what is on my shopping list,67
when should my oil be changed,63
i need to change the language to french,72
when's my flight getting here,90
who is it that programmed you,58
i would you like to learn something interesting about bees,71
i want you to switch to whisper mode,66
i would like to know when my flight scheduled to board,90
i gotta add hey jude by the beatles to my playlist,73
"if i fly on virgin to chicago, how many carry ons can i take",56
tell me what my state taxes are,88
i need to know the carry on policy for american airlines flights,56
would you be able to tell me how to make a vacation request,87
make sure i get a meeting room for 9am on friday,70
could you submit a pto request for me for dates june 11 to 14,87
"between 9:00 am and 11:00 am, are there meeting rooms available",70
where am i on the map,75
what's the status of my order,97
i need guidance on changing my oil,61
tell me something interesting about sperm whales,71
walk me through the process of scheduling a meeting,70
vacation request information,87
what is the total amount of gas in my car,69
i want to track a package i should be getting,97
i need to know the items on my shopping list,67
what creatures do you keep for love,84
when should i change my oil,63
"return to your original settings, please",57
i submitted my order is there any updates on it yet,97
"how do i find my location right now, please",75
can you put a block on my visa account right away,55
can you find a keto friendly restaurant,78
change my amex account pin to 1234,86
create a new reminder to study for my final exams,62
i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week,65
how long is the wait at macaroni grill,74
reserve a table for two for 7:30 pm at dibruno's under patrick donoghue,92
lets talk about what my federal taxes look like,88
locate lost luggage from flight america airlines in o'hare,89
"hi, how are you today",79
has flight dl123 landed,90
i need you to switch the language you are responding as i don't understand,72
would you say that you are now a pet owner,84
make a reservation for three at prime rib at 6:30 pm,92
i need an uber for 7 people to go to safire restaurant,81
i didn't make these purchases on my card; these are fraudulent charges i need to report them,60
i've lost my luggage what should i do now,89
on the shopping list did i put tomato,67
friday needs to be clear on my calendar,65
please make a pto request for me from dates jan 21 to begininning of february,87
what about the weather in austin,99
silence,91
what amount will my state taxes be,88
do i need a visa to go there,76
no payments on my bank account,55
what company did this design,58
"hello, friend",79
"could you skip to the next song on this playlist, please",82
tell me my electric bill minimum payment,98
"ai, stop!",91
can you tell me my current location,75
what does 2 + 2 equal,68
tell me where is the closest coffee shop,83
check meeting room availability between one and three pm,70
order me a new usb cable on amazon,94
do i need a visa to go to somewhere internationally,76
speed up your speech,95
freeze my account immediately,55
please shut off whisper mode for now,66
could you list out the carry-on restrictions for american airlines,56
please respond in english,72
does jet blue have any carry-on restrictions,56
go ahead and connect to my phone,93
i think my luggage is lost,89
you need to reset your factory settings,57
tell me when my flight is landing,90
please buy me something,94
what is on my calander for valentines day,96
"i'm in the mood for italian, are there any good places around",78
would you please increase the speaker volume,50
what can you tell me about flight dl123,90
turn volume up to 4,50
reserve a table for 3 at 7 for olive garden,92
how much in taxes will i owe,88
what is the date of your birth,51
what is 250 times 118 times 9,68
schedule an uber to the mall,81
i can't hear you,50
what number of vacation days do i have available,54
make all settings the initial defaults if you would,57
tell me about your pets,84
turn to the voice of the woman,64
include smooth operator by sade in my playlist,73
usd to the euro exchanges at what right now,53
read back my day for march 4th 2019,96
"for friday, add a doctor's appointment to my calendar",65
help me change my pin number for my money market account,86
stop the current song and play the next one on this playlist,82
add staff meeting to my calendar for march 1 at 10:00 in the morning,65
please play the next song,82
i'd like to know how much gas is left,69
i'd like you to use the whisper voice,66
what is the amount of money that i have to pay in taxes,88
remember to put down that i have an appointment for tomorrow on my calendar,65
please find the rules for carry on when flying with spirit airlines,56
how can i cash in on the rewards i earned through my american express card,52
i am currently located in what town,75
how is everything going for you,79
how many carry-on items are allowed per passenger,56
do i have a big shopping list,67
i want to take a bus to mexico city how do i do that,83
what is 4 + 4,68
tell me how much my state taxes amount to,88
what steps do i take to redeem my credit card points,52
tell me what to enter into my gps for my current location,75
what is the lowest amount i can pay for my cellphone bill,98
i want you to talk more quickly,95
cancel that last thing,91
what events do i have going on on march 11th,96
time zone in miami is like what,59
is it hot outside,99
what is the name of the person who created you,58
set volume higher,50
tell me what the status is for my aa flight,90
is that restaurant crowded during dinner,74
how little can i pay on my car bill,98
i want my original settings back,57
would i need to get a visa to go to ireland,76
how many us dollars can i get for 20 euros,53
please change accent to british male,64
please change to the female voice,64
will i make it on the gas i have to orlando,69
tell me a fun fact about the moon landing,71
what's the forecast like for pittsburgh,99
"if i take a flight on pan am to denver, how many carry ons are included",56
"i need a w2 form, how do i get one",85
what are the carry on limits for delta,56
please put a stop on my back account,55
how many euros can i exchange for 5 us dollars,53
at what point will this flight start letting people board,90
how many euros can i exchange for 200 yen,53
do i need a visa to go to cuba,76
is the dollar strong against the yen today,53
what are my shopping list's content,67
what is the record high temperature for today,99
stop any future processing on my savings account,55
i need you to block my mutualone account now,55
can we pair this with my new phone,93
establish a connection to my phone,93
what is the age of the ai,51
is everything ok with you,79
do i have anything on my calendar for may 3,96
how are things going for you,79
in my tank how much gas is there,69
what is the tax rate that applies to me,88
can you help me find my luggage it was lost on delta flight abc123 from houston,89
"call me an uber please, and make it for four people to go downtown",81
do i need an international visa to go to england,76
how much will i have to pay in state taxes,88
list out my shopping list for me,67
can i change the voice to male,64
what is the minimum i can pay for the gas bill,98
can i get to work on my fuel tank,69
is it necessary to apply for a tourist visa for mexico,76
do i have the gas to get to orlando,69
do you think longhorn steakhouse will be busy at 5pm,74
when do i need to change my motor oil again,63
i intend to learn how to change oil,61
tell me how to redeem my credit card points,52
i need to take out the trash please remind me,62
can you tell me what 100 british pounds equals in us dollars,53
can you send me an uber to go to a restaurant in downtown phoenix,81
whats in my gas tank,69
how much is 50 plus 756,68
i would like to use my credit card points to acquire a new laptop,52
italy is in what timezone,59
where is my luggage,89
please go to factory settings now,57
what documents to i need to go to egypt,76
"alexa, buy a new television",94
please tell me an interesting tidbit about the roman empire,71
speak up,50
set up a new text message,80
how does my card's apr compare to others,77
where do i make a vacation request,87
tell jim i'm coming home soon,80
keep volume at 4 all the time,50
i want to go back to the factory settings,57
i need to know how you are doing today,79
can you see if my order was delivered,97
can you see whether i have an event called amy's surprise party on my calendar,96
what are the pets that you have in your possession,84
is there a carry on weight limit,56
i'd like to have a reminder made,62
tell me any events scheduled on my calendar for april 15,96
i need you to speak faster,95
i want to reserve an uber to go to the airport,81
change pin to 1234 on account banner,86
cancel event scheduled for this afternoon,65
tell me the amount of gas i have,69
you're how old,51
"i need assistance with my lost luggage, i was on american airlines ab123 out of talahasse",89
book a reservation for 3 at xenophobe under the name zebee,92
do i have enough points to for a redemption,52
how many times does 8 go into 2000,68
how many years old are you,51
what timezone is london is,59
whats euros kroner in 25,53
"skip this song, please",82
i need to remove an event from my calendar,65
where would i find my w-2,85
how busy is teddy bigger burder around 5,74
i'm having trouble scheduling a meeting,70
"at noon, schedule a meeting with saul",70
how could i replace my oil and what form of oil ought to i take advantage of,61
could you pull up my location on the map,75
"help me freeze my bank account, please",55
