content,label
I was charged extra. Was the exchange rate for my payment last Saturday wrong?,1
What can I do to make my physical card work?,72
"My beneficiary has been denied, is this normal?",74
How do I get the passcode reset?,26
Unknowingly to me the payment sent to seller has been redeposied back in my account. I do not know why it would take out the payment and then put it back in my account. Can you resolve this as soon as possible?,34
"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?",0
Why do you need me to verify who I am?,10
When will the transaction post to my account?,63
What are the fees imposed when I make a transaction?,17
How do I activate my card so I can start using it?,48
I don't know why my credit card was declined while I was trying to top-up. Was it something on my end or was there something wrong with the top-up function?,24
There is an ATM withdrawl in the app I don't recognize.,12
My app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?,13
What should I do?  My card has been stolen!,30
Why have I not received my PIN,6
"I just want to top-up, why do I need to verify anything?",59
I have to make more then a few disposable cards per day.,21
Why didn't my balance update after my cash or checque deposit?,11
Where is the closest ATM I can use?,14
What are the top-up fees for my card?,70
My refund is not showing up in my account. Where is it?,58
I have trouble proving my identity.,60
I need my card quickly,41
The ATM gave me less cash than I requested,9
What is the procedure for topping up with a cheque?,43
"I recently got a new place while I'm staying abroad and have been using this account to manage payments, but suddenly I am seeing fees increase. Where are these additional fees coming from?",23
What currencies are accepted to add money?,39
"I did not get my virtual card yet, Why?",45
I couldn't make a transfer,20
"Okay, I found my card, can I put it back in the app?",52
What does my daughter need to open an account?,2
What are the places that you deliver cards to?,57
My card is about to expire. How much does it cost to order a new one and how fast will I get it?,18
How long does it take to get my money,16
Am I able to order a disposable virtual card?,61
What are the steps to finishing up with this account?,25
Where can I go to find out how to verify my identity?,47
"Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",71
What ATMs can I use my card?,14
Delete this account!,25
Are you going to charge me to collect the money?,36
What proof of identification is needed?,47
can I choose delivery times to suite me?,41
Can you see my new balance yet?,50
What are then rules on beneficiaries?,74
How many transactions can I do with my disposable card?,21
A while ago i requested a refund from a seller. I keep checking my statement but I have not been refunded yet. I'm confused why i haven't gotten my money back yet but I need your help getting it please.,58
Weird charges are appearing in my debit account.,13
"$1 extra has been charged on my statement, why is that?",29
Do you accept Mastercard?,39
What is your exchange rate between UK pounds and Russian rubles for my last transaction,1
Transfer has failed.,20
I made a mistake when I did a transfer so now what can I do to fix that?,28
I am looking to delete my account. I'm not happy with the service provided by you.,25
Would like to use my card and need to activate it first.  Can you help me do this?,48
How long will it take to get to me?,41
Do you know why my card payment did not work?,67
How long does it take to verify a cash withdraw?,46
how to get card pin?,6
Where is my money that I transfered?!,50
I have multiple charges on the same transaction.,71
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,23
"One of my charges was declined, but the second one went through.  But I notice on my App that one of them has gone through, and the other one is still pending.  Please ensure that only one charge is processed. Thanks",71
I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,74
Is it normal to have to verify my top-up or is something wrong?,59
"I cannot remember my passcode, is there a way to retrieve it?",26
It says the transfer wasn't accepted.,56
"If I was mugged and lost everything, how do I access my account and app?",27
Can I cancel a transfer if is already processed?,28
Why am I charged whenever I withdraw cash?,49
Can I order a disposable virtual card?,61
"When using a US card, what is the cost for a top up/off?",70
"My card was supposed to arrive, but hasn't?",66
I'm still waiting for the top-up!,68
I deposited cash this morning and I am still waiting,11
I got an cancellation error when I was topping up.,5
are multiple currencies acceptable?,51
There is a direct debit set up that was not authorized by me.,13
I would like to know how much I can top-up.,69
Where can I see where funds came from?,32
What do I do to exchange currency?,44
Why hasn't my card arrived yet?,66
I would like to not have to do the identity verification.,10
Payment I did not make.,76
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,54
"It is still pending, I am still waiting. Your system just shows my top-up as pending. What is happening?",68
Can I have multiple currencies in my account?,51
Why is my contactless not working?,42
Why am I required to verify my identity?,10
Is this card available to United States Residents?,3
My account needs to be deleted.,25
What cards and currencies can I use to top up my account?,39
The ATM keeps declining my card. I tried at two different ATMs. Can you tell me if there's an issue with my account?,62
i asked for 100 only got 80,9
My payment's stuck on pending.,54
What am i missing to verify my id?,60
I've been waiting for over an hour for a top up to go through.  How long is this supposed to take?  I really need this money.,68
What are the currency types that I can keep money in.,51
"I'm not in the UK, is it possible for me to still get a card?",3
Why does my money come from?,32
"I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.",63
What is the exchange rate for EUR?,38
My card payment won't work.,67
I want to top up with my Apple Watch.,64
"Out of the blue, my card stopped working.",72
How come I was charged extra when I withdrew cash?,49
Please tell me why I was charged additionally when I used the card.,17
What is the Top up rate charge for using a card in the US?,70
Where can I find the verification code for a top-up?,59
Can we skip verifying?,10
I entered in the wrong PIN.  Please help me unlock my account.,15
I receive my salary in GBP. Do I need to configure this somehwere?,53
I transferred money to my account but it is not showing.,50
Can I get a card although I'm not in the UK,3
Why was there a transfer fee on my account?,23
"As I double checked that I have the correct account details that i submitted , they're right for sure. Transfer is still pending so far.",63
I answered so many questions about my identity. Why do you need this info?,10
What will happen after my card expires?,18
How often do your exchange rates change,38
I'm trying to transfer money to another country. It's just pending and not sending. My account details are correct. Please help me.,63
"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",50
Why is there an unknown card payment?,76
I think there is a mistake.  I am being charged twice.,71
What businesses accept my card?,7
Can you tell me how to order a virtual card?,45
Can you tell me why my card keeps getting declined every time I try to use it?,67
How do I get a new card as your machine swallowed mine!,4
is there a foreign currencies charge?,73
When will my new card arrive?,66
Can I freeze my card right now?,19
Can I unblock my pin?,15
what steps do i do to get a real card,57
What is taking so long with my top up?,68
"If I wanted to change my PIN, how would I do that?",33
Can I make an account for my kids?,2
My card was stolen,30
Am I supposed to verify my identity?,10
I would like to know what the restrictions are for the disposable cards.,21
I have heard about these disposable virtual cards but don't understand how they work.,61
The rate for a currency exchange was wrong when I bought something.,1
"I'm really concerned because I only made one transaction, but it's appearing multiple times.",71
Is it possible to cancel my transfer?,28
I purchased something abroad and the incorrect exchange rate was applied.,1
can I choose a date for delivery?,41
"I need to delete my account, please.",25
Do I need to go to a physical bank to change my PIN?,33
I am being charged a pound out of nowhere. What is this?,29
How can I top up by card?,65
I found my card again. Can I put it back into the app?,52
Where do your cards get delivered to?,57
"I requested a refund from a merchant several days ago, but don't see anything showing up in my account yet.  Can you check on your end to see if the money has reached you guys?",58
Show me how to verify my identity?,47
How come I did not get a virtual card yet?,45
"My card is still pending, I've been waiting a while.",54
is there a way to see where funds come from,32
I have multiple of the same transaction,71
I payed with the card and there was an extra fee?,17
Why is the check I deposited this morning not showing up?,11
Is there a reason a payment is showing complete on my side but the person who is receiving it has not gotten it?,0
I tried my PIN too many times,15
I didn't get a PIN yet. What gives?,6
Is my card usable anywhere?,7
Why can't I see my PIN?,6
"If my card is trapped in the ATM, what do I do?",4
Can I Transfer from SWIFT?,36
"I just transferred some money into my account and do not see it updated yet, can you assist?",50
What is going on with it saying my card payment was declined?,67
"Hello, I noticed there is a payment from my card to a business that I am not familiar with. I definitely did not make this payment.",76
How do I check to see why my card payment was declined?,67
How can people transfer money to me?,53
"I need to deposit my virtual card, how do i do that.",61
Do I need to use a limit on top-ups?,69
Can you let me know why my cash withdrawal is still pending?,46
oh my god I lost my card! what should I do?,30
I already have a card and want to link it,52
If I make a transaction can I cancel it?,28
"When I got cash, my exchange rate was wrong.",55
I can't seem to be able to use my card,72
I topped up my account but the app failed to process it.,24
Why does my account not accept cash deposits?,11
I think my card is lost.  What do I do?,30
I can't find the PIN.,6
I have a card payment which shows as pending,54
The refund I asked for isn't showing up,58
I'm really upset because I made a typo during a transfer and now I've sent money to the wrong account.  I can't fix this with the app.  Please help me immediately!,28
"Change of location, need to change details",35
I moved.  Where do I update my details?,35
I just got married and need to change my name on the account,35
The payment on my card shows as pending.,54
Are all fiat currencies supported?,51
"HELP! I tried to get cash and it gave me some, but not the right amount!",9
i need help finding the auto top up option.,22
what are the steps to activate my card?,48
The exchange rate is bad. Are you sure this is the exchange rate?,1
Can I verify a top-up and what card is used?,59
How do I deactivate a stolen card?,30
"I deposited a cheque, why isn't my balance showing that I did?",11
"Cancel my transfer, please.",28
I have my card now how do I activate it?,48
Can I have more than 2 disposable cards?,21
I have a pending payment in my account that I paid a while back ago and it still hasnt gone through. Why would it show pending for so long?,54
What does the bank charge for lost or stolen card replacements?,57
I recently got charged twice from a restaurant that I was at this week and I would like for one of those payments to be removed from my account.,71
A transfer has been made in my account that I need to cancel.  This was a mistake on my part and I hope we can get this resolved quickly.,28
Is there an additional charge for topping up using a European card?,70
They said I would get a refund but I don't see it on my statement.,58
I have completed a transfer but it is not showing up.,50
I need a new Pin how do I go about that?,33
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",20
The ATM did not give me my card back?,4
how do i find top up for cash deposit,43
My top-up didn't go through; it still says pending. What's up with that?,68
how do I get a disposable virtual card?,61
My cheque is taking a while,11
"My friend wants to send me money, can she?",53
"Hi , I just came to know I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.",28
How can i get new card?,42
Can I tell what business will take this card?,7
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,18
"Did you lose my money? I had added funds through top-up not long ago and I know they were in my account, but they seem to have disappeared. What happened?",5
"phone is gone, dont want others to access account information",27
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,50
What are the fees for using a European bank card?,70
Where is the cash from my cheque I recently deposited?,11
How do I make my top up complete?,68
top up cancellation,5
"I want to top up from my Apple Watch, can I?",64
Which countries do you operate in,3
A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,23
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?,11
"help, lost my card",30
Which cards and currencies do you support?,39
am suspicious of my card's security,19
I want to find out what happened to my new card?,66
I want to know where my money comes from.,32
My disposable virtual card doesn't seem to work,75
I am still waiting for a cash withdrawal to show,46
How do I retrieve my passcode?,26
I would like to know how to work out where my funds came from?,32
Please help.  There is a payment in the app that isn't mine.,76
"Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before",49
I ordered a card and would like to know how to track the delivery progress of it.,66
Why did I not get the amount I specified at the ATM?,9
How do I get the contactless feature to work for my card?,42
Help me terminate and close my account.,25
Where is my PIN located?,6
"I want to give a second card for this account to my daughter, would this be possible?",8
"I attempted a transfer, but it failed.",20
how many uses are the disposable cards good for?,21
I can't do the verification.,10
I got less money than I asked for.,9
Why hasn't my friend's transaction arrive yet?,0
I need my card immediately.,41
I have an account that is empty of funds. Can I transfer some from another bank?,40
how come my transfer didn't work,20
How long will it take to transfer something to China urgently?,16
Is it possible for friends to top up my account?,65
I am still waiting on my card?,66
What do I need to do in order to get a new card?,57
How can I get my money that I didn't get from the ATM?,9
I like Mastercard better.,31
I would like to request a card.,57
Why am i to verify the top-ups?,59
I want a physical card,57
Please delete my account right now!,25
Is there a top charge for US cards?,70
I've been charged an extra £1 and I don't know why,29
Can I request a physical card?,57
how much will I be charged for making a transfer?,36
How many transactions can I do with a disposable card?,21
I need to order a new card.,57
I tried to do a transfer but it didn't go through.,20
Where is the card PIN?,6
Could you tell me about the restrictions that are on the disposable cards?,21
"It says that my payment is pending, what does that mean?",54
"I just pulled money out of the ATM and was charged a fee, WHy?",49
"I completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed, but the funds are still not available. What is the problem?",0
How do I find out how or where this transaction on my account came from?,76
How far is the closest ATM from me?,14
"I see a transfer fee, but to my understand, that should have been free, what happened?",23
Why has my card payment not yet been applied to my account?,54
My ATM transaction was unsuccessful.,62
Can i change my PIN at the ATM?,33
Can someone assist me with updating my account details with changing my last name?,35
Is there a way to top up using my Apple Watch?,64
I don't know how to verify my identity.,47
What do I need to do to exchange my money?,44
I am having a huge problem with my card being declined and it's really important that I top-up today.  Would you please look into this further and let me know how I can get this fixed?,24
"I need your help to check my account, please! My card keeps being declined at the ATM, and I've already tried two different ones!",62
What was the extra charge for withdrawing money?,49
Would it be possible to activate my card?,48
Can I use my new card?,48
What do I have to do to cancel a transfer?,28
"i am not a premium customer but i want a virtual card, how do i get it",21
I could not transfer to a beneficiary,74
I can't activate my card?,48
I'm having trouble proving my identity,60
My funds are not transferring to my bank. Why is this not working?,74
Why was I charged a fee for my withdrawal?,49
I did a transfer earlier but see that it failed to go through.,20
What cards do you accept to top up my account?,39
The exchange rate for my withdrawal isn't correct and doesn't match the actual exchange rate.,55
What do I do if I already had a card with you guys?,52
Can I reactivate my card? I reported it lost and found it this morning in my jacket.,52
My virtual card isn't working. What do I do?,75
"I think a card payment I made was cancelled, can you check?",34
The app reverted my top off.,5
Why is there some cash that I did not deposit in my account?,12
How do I get rid of my account ASAP?,25
What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.,54
Do I qualify for a visa card?,31
How much can I top up on my card?,69
How long will my transfer stay pending?,63
"I think something is wrong with your top up.  I've been waiting a little over an hour for this to go through, can you send it through for me?",68
What does a transfer cost?,36
Why did I get charged a fee for my card payment?,17
What happened to my top-up? I think it was cancelled.,5
When should I expect to see my transfer hit my account?,16
Help my verify my id.,60
Why was I charged an additional $1?,29
WHAT IS THE REASON FOR THAT,72
Will it cost extra to add money to an international card?,70
"I've just made a money transfer to the wrong account, I need to stop the money from being moved as it may be going to someone I don't know.  Please can you help?",28
Please cancel the latest ATM charge on my card as my card was declined earlier today and I did not receive that cash.,46
Can you tell me what countries you operate in?,3
Is it possible to get a card if I'm not in the UK?,3
I was attempting to top up with my card but the money has vanished!,65
My top up was denied,24
What do I do if I've been charged twice for the same transaction?,71
"I found my card, am I able to put it back into the app?",52
Where did the extra fee on my statement come from?,29
I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,19
"I'm waiting for the ID verification to go through still, so is it too soon to use my account?",10
There's something wrong on my bill. A transfer fee should never have been added.,23
My purchase used the wrong exchange rate,1
I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?,5
How long will my ATM withdrawal be pending?,46
Why did my money disappear when I topped up??,5
Can i add a new currency to my account?,44
I managed to drunken block my card :(( Help!,15
Where Is the top up verification code found?,59
Can you tell me why my refund is not showing in my statement?,58
"I thought I was going to get a virtual card but I haven't received it yet, how can we resolve this?",45
"The transfer finally worked, but how long does it stay pending?",63
What's taking my top-up so long?,68
I purchased this item and would like a refund,37
Do transfers from Europe take longer?,16
Why wasn't my card payment accepted?,67
I'm worried my card might be lost in the mail? How long does it usually take to arrive?,41
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",52
Tell me what ATMs allow me to change my PIN.,33
"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.",20
I would like to exchange currencies on the app. How do I do this?,44
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,11
Can I exchange to EUR?,51
I don't understanfd how to top up,65
I thought cash withdrawals didn't have a fee,49
I need help finding the verification code on the top up card.,59
"I only have one more US credit card, is it accepted?",39
Why wasn't my payment to beneficiary X approved?,74
"I am traveling to Germany, Will I be able to use my card there?",7
virtual card is not working for me,75
Why did I get charged a fee for transferring money?,23
The app shows a withdrawal that I did not make or authorize.,12
I don't understand why I was charged extra for withdrawing money?,49
I see what looks like duplicate charges on account.,71
I was declined when trying to withdrawal cash!,62
How do I go about cancelling a transaction?,28
My refund is not here yet,58
I did not get the right amount of cash from the ATM.,9
Do I need my phone to use the app?,27
My transfer is pending too long.,50
"i have used my card online before and wasn't charged, why am i charged now",17
There is an important thing from China that I need to transfer. Approximately how long will this take?,16
My transfer hasn't arrived,0
Why won't the machine accept my card anymore?,72
Why do i have an extra fee on my statement?,29
I have been charged a pound for something that appears on my statement,29
I am on vacation in Spain and think someone saw my pin when… Can I change it at a local ATM?,33
I placed a cash deposit in my account but I can't see it yet.,11
What do I do about a debit on my account that I didn't make?,13
I need to change my PIN.,33
Why is my card payment still listed as pending?,54
My cheque is slow to cash,11
What do I do if I completed a money transfer but the recipient hasn't received it?,0
How long does a transfer take to reach one's account.,16
"My card has been pending for a while, what should I do?",54
Is it possible to exchange currencies?,44
"Hello I am unable to exchange the crypto currency through the app, i am very keen to buy. Please let me know the issue.    interested buying crypto currency but i am unable to purchase it through the application,i do want to do the exchange, Could you please let me know what is the problem?",74
"What are my options for topping up, automatic and/or manual?",22
Should I just wait until the post office sends a change of address form?,35
Why does it matter that I prove my identity?,10
Why is my cash withdrawal from the ATM still not yet showing as confirmed in my account?,46
Why can I not get cash from the ATM?,62
Is my card valid everywhere?,7
Can you please explain how to transfer money using the bank transfer process?,40
Can you explain the transfer fee that I was charged?,23
My last name has changed and I need to update my account details.,35
Can I use my card anywere?,7
Transaction showing up many times.,71
I am still waiting for a money transfer to show,63
how much for a physical card?,57
Is topping up free?,70
Why did I get charged more for using my card?,17
My app shows a money withdrawal that I did not do.,12
Why did I only receive a partial amount of what I tried to withdraw?,9
"My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.",71
Can I exchange currencies with the app?,44
how many transactions can go on a disposable card?,21
What do I do if I lost my phone?,27
I don't know where my phone is.,27
What is the point of an identity check?,10
How do I dispute a direct debit transaction?,13
How old do my kids need to be to use your service?,2
Can I have more than one card?,8
Do you offer multiple cards for the same account?,8
"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",50
What do I need to know about topping up?,70
I was wondering if there were any discounts offered for frequent currency exchanges?,73
Why isn't my deposit showing up?,11
How do I make my card show up in the app?,52
I sent money to someone but they haven't gotten it yet,0
How can I go about transferring money to my account?,40
How long does a transfer from the US take?,16
I transferred some money and it didint arrive,0
I need to withdraw money. Where can I do that?,14
how do i add money from my amex card to top up,39
Why doesn't it work when I use American Express to try to add money to my account?,39
"who do I talk to, to cancel a transfer?",28
How long does it take for money to transfer?  I sent some to a friend and it hasn't gone through yet.,0
how long will it take for my transfer to stop pending,63
I've just got married and want to change my name.,35
I would like a  physical card sent to me.,57
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,54
The money is still in my account even though I already paid -- I don't understand what happened.,34
I'd like to have another card,8
How do I revert a transaction?,28
What should I do if my card is missing?,30
My top up is not working,24
The exchange rate was not correct for the item I bought.,1
My card doesn't work when I use it.,72
I have been trying to make a transfer and it won't go through. I have checked all the receipts and its all correct but still won't let me do it.,56
My ATM withdrawal is taking forever,46
Why do you keep declining my transfers?it was always been working really well so far but when I tried to buy something just now the card got declined . I tried couple of times already  but same thing is happening.,56
What is the system for determining the exchange rate?,38
what is this charge on my card?,13
What to do if my card is about to expire?,18
why top up is not working even if I got my American Express in Apple Bay?,64
Is there a reason my top-up has not gone through?,68
What happened! I asked for 30 pounds at your ATM and only go 10. The machine lied about it too. It said I received the full 30 pounds. Someone better help me asap on this.,9
What steps must I follow to get a Visa credit card?,31
Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?,71
How can I transfer money between accounts?,40
Why did my card payment get declined?,67
I would like to have assistance with activating my card.,48
My money I had was gone and I could not get gas!,65
"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",54
I want to change my PIN.,33
Are there any charges for using a bank card to top up,70
The person I sent money to hasn't gotten it yet!,0
How much more do I have to pay to exchange currencies?,73
"While abroad I got cash, and a wrong exchange rate was applied.",55
How can I exchange USD and GBP in the app?,44
I want to take some funds from my other bank account and add them to this one.,40
Why hasn't my transfer gone through yet?,63
Why do you need to check my identity?,10
I need another card for a member of my family. Is this possible? How soon can I get one?,8
A transfer is pending.,63
Do you ship cards to where I live?,57
Is PIN delivered separately?,6
May I get an account for my daughter?,2
For some reason my account's been charged an extra dollar.,29
I tried transferring to an account but it won't let me.,74
There is an unauthorized payment in my statement.,76
Which ATM's can I use to make a withdrawal?,14
my google pay seems to be acting up.,64
I'd like to know where my funds come from.,32
I want to revert this mornings transaction.,28
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",12
I'm concerned because my cash withdrawal is pending.,46
Does it cost anything for exchanges?,73
Does this program take SWIFT transfers?,36
Why are my transfers and purchases keep getting declined?,56
I want a refund on a direct debit.,13
can you express my card to me?,41
"There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money.",13
"I may no longer need GBP, but instead I will need AUD, how can I go about making this change?",44
Why is a transaction showing as pending when I recieved cash from an ATM?,46
I couldn't complete card activation.,48
What can I do to verify my card?,59
Can I change my PIN on holiday?,33
What cards do you support,39
I would love one of the virtual cards!,45
From what countries can I use an account?,3
I'm supposed to have a refund but it isn't there,58
How long does it take to show a deposit I made to my balance?,11
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?,15
why hasn't my cash arrived yet from my cheque?!,11
How is my PIN sent?,6
Is there a trick to get the disposable virtual card to work?,75
I want to add funds to my account. What payment methods are accepted?,39
I payed my rent to my landlord a few days ago and he is saying the it never went though. Everything looks good to me and I even double checked the account number. I don't know what could be causing the confusion. Can you help me please?,0
The ATM won't let me take out cash,62
I would like to use this cheque to top up.  Can you tell me how to do that?,43
Can I cancel a transfer I made,28
I think my top up is still pending?,68
"Hello- It is urgent I get a refund on this product. The merchant has not been helpful, what can I do now to get this resolved ASAP?",37
There's a possibility that my card was compromised.,19
"I lost my card, what do I do now?",30
Help me cancel a transfer.,28
Could you explain why my top-up has gone through yet?,68
Why can I not take out cash?,62
I see a charge on my account that I don't recall making. I feel like my account may have been compromised.,76
I am angry that I got charged for using my card.,17
Why is a transaction still pending?,46
I didn't make the direct debit payment on my account.,13
What kind of businesses will take my card?,7
Am I able to top up with this cheque I received?,43
Can you help me process a refund?,37
Why is top up not working if I use my American express with my apple pay?,64
2 weeks ago I ordered my new card.  It isn't here.  What should I do?,66
Why would my transfer result in a decline message?,56
I want to see what this fee is on my card payment.,17
I would like to know how I can verify my Identity.,47
Is my account able to be topped up by my friends?,65
Give me a refund now!! I am still waiting.,58
How long until my transfer goes through?,16
I moved and need to change my address.,35
How do you exchange currencies,44
I was charged twice for an in-store purchase that I thought was declined.  My App says that it's still pending for one of the payments. Please make sure one of the charges is removed.,71
Does it cost extra to exchange currencies?,73
Help me.  There is a Direct Debit that I didn't make.,13
Why is my top-up showing as reverted?,5
"I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.",0
Can I pick between Visa and Mastercard?,31
want a new card what are the fees,18
I need several disposable cards made per day.,21
There is a payment that is not mine.,76
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,11
im worried about fraud how do you protect my account,47
Something is wrong with my top up and I can't see it. How do I find it?,65
This exchange rate on my purchase is wrong.,1
When can I expect my card to arrive?,41
How long after I receive my statement can I dispute payments on it?,13
I need to delete my account.,25
What are the charges for receiving a SEPA transfer?,36
"I need some help, I thought you guys accepted crypto top ups?? It won't seem to let me do it. I put money in my account and now it's gone and I didn't spend it. Where did it go??",5
What fiat currencies are used for holding transactions?,51
Could I get a MasterCard and Visa from you?,31
"After I attempted a transfer, it failed.",20
Can I add money to my account via bank transfer?,40
My bag got stolen with all my cards. Can you please cancel my card and send a new one?,30
The card PIN is not visible anywhere?,6
I transferred some money but the balance stayed the same.,50
The app won't let me transfer money to a beneficiary,74
I think my card was stolen.,30
How fast can you deliver?,41
Why was I charged this extra fee while doing a transfer?,23
How much to exchange currencies?,73
The wrong exchange rate was applied to me while pulling out cash.,55
What is this extra fee?,17
Why did the ATM cancel my transaction,62
I look but I see no virtual card. Why is that?,45
What is the charge for sending out more cards?,8
Is there a fee to order a physical card?,57
How can I find your exchange rates?,38
Can I do more than 10 transactions with a disposable card?,21
Why can't I see my topup in my wallet anymore?,65
The ATM won't give me my card back. I need it back now!,4
Can I top up my account with a check?,43
Why was I not able to get cash from the ATM?,62
i cannot find my card PIN,6
Why was I charged when taking out money?,49
"My top-up hasn't gone through, what happened?",24
It appears I have a fee in my statement.,29
May I choose between Visa and Mastercard?,31
Which ATM's accept my card?,14
I would like a virtual card- where can I purchase one?,45
Is there an amount limit to my top-up?,69
What are ways to test why my card might not be working?,72
Can I get money in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional cost?,55
i live in portugal. do you operate here?,3
I did a payment but the app cancelled it.,34
What things do I need to verify my identity?,47
should i add money via bank transfer instead,70
Which US cards have top up charges?,70
I did not make this card payment.,76
can i get a physical card online,57
How do I make sure I don't run out of money on my card while traveling?,22
Why did the disposable virtual card which I used to pay a gym subscription get denied?,75
What are the fees of using an international card to add money?,70
Why was I charged for getting cash?,49
What do I do if my Google pay top up isn't working?,64
I tried to top up my account and it didn't work,24
I can't find my phone.,27
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,12
What type of ATMs accept this card?,14
I need to create several disposable cards per day.,21
"Transfer was declined, could not complete request.",56
Why hasn't my money transfer showed up yet?,50
"I thought I left my card at a restaurant, but they claim not to have it and now I don't have any idea where it is. I'm so worried that someone might be using it fraudulently. Is there any way to look into this?",30
Please help me!  A payment I made had an error on the account number and I can't cancel on my side.  Can you cancel it?,28
There is a direct debit payment on my account that I didn't authorize.,13
This transfer incurred a fee that I don't think is right.,23
Do you offer a discount on multiple currency exchanges?,73
why don't you accept american express for adding money to my account,39
"I have the funds, why can I not use my top-up?",24
The app is having trouble verifying my identity.,60
I noticed that there is a withdrawal in the app that is not mine.,12
Is there a way to reset my passcode?,26
"When I look at my statement there is an extra fee, that is for what?",29
I've checked multiple times to make sure the account number listed is the right one after attempting to make a transfer within the country the day before yesterday. The transfer is still not available so can you please find out what is going on?,0
Tell me why my card payment would be reverted.,34
I need to know why a money transfer is available.,63
How do I return something for a full refund?,37
My transfer to beneficiary didn't go through,74
I think my top-up has failed.,24
I need to cancel an incorrect transaction.,28
Is there a reason that my top-up is still pending?,68
Is there a charge for a physical card?,57
Please help me with my card payments which keeps getting reverted whenever i do online shopping. I am having this problem since last two weeks.,34
My statement has not shown my refund.,58
Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,55
Is it possible to have more than one disposable card?,21
Is it acceptable to use either Visa or Mastercard?,31
Why do we need to verify a top-up card?,59
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,11
Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasn't warned about before.,17
Can you tell me where my funds come from?,32
How much would it cost me if I transfer?,36
Why can't I get my top up to work in Apple Pay?,64
"I am having trouble doing a transfer. A ""Decline "" message appears after making the transfer.",56
I have a contactless that's broken.,42
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",71
What do I owe for a new card?,57
Is there restrictions on where I can use my card?,7
My rate of exchange was wrong.,1
"I need help. I asked for a refund from a merchant a while ago, but I have not gotten my money back. I keep checking my account, but nothing is showing up. What should I do now?",58
Please tell me which fiat currencies you support.,51
I can not get the app to know it is me.,60
"please delete my account, your services are not up to par.",25
In which countries can I get a card?,3
why do i not have a virtual card,45
I lost my password,26
